int_ftse,int_dax,int_nikkei,int_spx
-22.0,-64.0,0.0,-20.0
-27.0,-83.0,-423.0,1.0
-219.0,-214.0,25.0,-29.0
-59.0,-86.0,-415.0,1.0
26.0,30.0,207.0,7.0
-39.0,-50.0,26.0,0.0
-17.0,-77.0,-191.0,-45.0
-32.0,22.0,-164.0,35.0
-7.0,-42.0,150.0,-13.0
0.0,-41.0,-306.0,4.0
157.0,148.0,-63.0,5.0
-15.0,-3.0,379.0,9.0
101.0,195.0,45.0,29.0
-105.0,-90.0,145.0,-29.0
-41.0,-90.0,-257.0,-20.0
-72.0,-67.0,-121.0,0.0
87.0,103.0,-48.0,13.0
64.0,118.0,213.0,-6.0
0.0,18.0,-89.0,13.0
63.0,134.0,127.0,23.0
16.0,22.0,-107.0,1.0
-94.0,-161.0,-24.0,-42.0
21.0,25.0,0.0,6.0
-32.0,-123.0,-240.0,2.0
-13.0,6.0,74.0,-9.0
-55.0,-47.0,-29.0,0.0
-100.0,-150.0,-105.0,-37.0
-28.0,-12.0,-111.0,-1.0
12.0,11.0,23.0,-10.0
-129.0,-201.0,-141.0,-8.0
-39.0,-78.0,-40.0,-27.0
-34.0,-41.0,-108.0,30.0
32.0,-49.0,193.0,-9.0
67.0,96.0,-4.0,-12.0
-85.0,-99.0,111.0,-17.0
-205.0,-133.0,-288.0,-35.0
-113.0,-20.0,-51.0,-4.0
133.0,200.0,61.0,16.0
-116.0,-195.0,143.0,-30.0
1.0,-29.0,-260.0,1.0
12.0,26.0,-87.0,-7.0
173.0,194.0,-32.0,43.0
-22.0,28.0,322.0,2.0
19.0,42.0,-178.0,29.0
41.0,-3.0,371.0,6.0
110.0,91.0,135.0,-3.0
-6.0,-57.0,245.0,25.0
-53.0,9.0,23.0,16.0
12.0,47.0,-27.0,-10.0
26.0,25.0,0.0,-16.0
110.0,108.0,270.0,54.0
-41.0,11.0,273.0,-16.0
-11.0,36.0,-9.0,7.0
25.0,36.0,157.0,19.0
-27.0,-56.0,-10.0,-17.0
-136.0,-214.0,-390.0,-28.0
164.0,95.0,-127.0,10.0
29.0,47.0,242.0,14.0
169.0,250.0,368.0,23.0
-95.0,3.0,30.0,8.0
-36.0,-35.0,108.0,-7.0
-63.0,-27.0,-25.0,-20.0
-5.0,35.0,-237.0,10.0
58.0,134.0,321.0,31.0
0.0,0.0,48.0,0.0
0.0,0.0,-40.0,2.0
5.0,66.0,-82.0,-17.0
-20.0,-8.0,-100.0,11.0
84.0,60.0,13.0,13.0
40.0,67.0,152.0,4.0
-102.0,-190.0,17.0,-37.0
-3.0,15.0,-213.0,18.0
43.0,93.0,16.0,-7.0
-12.0,-56.0,120.0,8.0
137.0,136.0,-140.0,15.0
12.0,20.0,19.0,-9.0
-71.0,-87.0,-233.0,-2.0
93.0,97.0,0.0,18.0
54.0,65.0,335.0,-1.0
0.0,0.0,149.0,5.0
0.0,133.0,0.0,30.0
93.0,-49.0,0.0,-4.0
60.0,27.0,0.0,16.0
2.0,-76.0,408.0,-12.0
64.0,109.0,47.0,22.0
-27.0,-47.0,19.0,-20.0
-10.0,-12.0,-153.0,-1.0
-94.0,-127.0,42.0,-25.0
31.0,11.0,-247.0,10.0
-14.0,-1.0,172.0,-11.0
98.0,114.0,-227.0,27.0
36.0,108.0,252.0,-1.0
-14.0,79.0,54.0,-5.0
-123.0,-138.0,-80.0,-15.0
20.0,18.0,-39.0,-1.0
0.0,0.0,122.0,0.0
46.0,67.0,-37.0,23.0
5.0,15.0,128.0,-17.0
-29.0,-68.0,13.0,13.0
30.0,8.0,71.0,13.0
89.0,202.0,155.0,23.0
-29.0,2.0,27.0,2.0
-94.0,-90.0,37.0,-13.0
3.0,10.0,-73.0,11.0
52.0,13.0,100.0,-2.0
-33.0,-73.0,97.0,-1.0
-1.0,-7.0,-79.0,3.0
32.0,54.0,205.0,-3.0
25.0,56.0,-10.0,5.0
-20.0,-38.0,154.0,2.0
-115.0,-180.0,-96.0,-23.0
2.0,1.0,-287.0,-12.0
-50.0,-91.0,88.0,-1.0
2.0,38.0,-137.0,8.0
65.0,2.0,83.0,3.0
-111.0,-146.0,40.0,-28.0
-4.0,14.0,-277.0,2.0
49.0,129.0,41.0,5.0
-27.0,-36.0,206.0,20.0
-11.0,-24.0,81.0,-2.0
53.0,109.0,-94.0,9.0
-45.0,-77.0,175.0,-8.0
91.0,97.0,-19.0,4.0
-106.0,-187.0,-63.0,-27.0
2.0,-10.0,-60.0,0.0
-42.0,-57.0,-136.0,2.0
-7.0,-53.0,-33.0,-17.0
-47.0,-26.0,-227.0,-2.0
18.0,58.0,-129.0,3.0
-31.0,-54.0,-4.0,-3.0
75.0,146.0,-237.0,22.0
35.0,59.0,211.0,4.0
109.0,147.0,8.0,27.0
15.0,29.0,75.0,8.0
27.0,21.0,51.0,0.0
55.0,52.0,0.0,11.0
38.0,63.0,257.0,3.0
12.0,28.0,71.0,0.0
66.0,126.0,69.0,22.0
17.0,-18.0,152.0,3.0
10.0,22.0,144.0,3.0
-58.0,-77.0,-1.0,-3.0
19.0,96.0,26.0,-4.0
84.0,90.0,52.0,11.0
-23.0,-28.0,191.0,1.0
74.0,94.0,-4.0,15.0
-11.0,-9.0,23.0,3.0
-24.0,-64.0,-123.0,-3.0
43.0,16.0,136.0,-5.0
41.0,89.0,24.0,13.0
-9.0,-40.0,112.0,-3.0
-51.0,-133.0,61.0,-13.0
45.0,65.0,-150.0,11.0
39.0,51.0,82.0,7.0
-42.0,-92.0,80.0,-8.0
-68.0,-108.0,-329.0,-25.0
40.0,49.0,16.0,10.0
4.0,-19.0,-80.0,7.0
67.0,80.0,179.0,11.0
94.0,151.0,-145.0,19.0
46.0,57.0,343.0,-1.0
20.0,38.0,-84.0,2.0
-26.0,-36.0,142.0,1.0
-21.0,-51.0,-166.0,2.0
39.0,47.0,61.0,-2.0
0.0,-53.0,-42.0,-8.0
-89.0,-137.0,38.0,-22.0
-2.0,-8.0,-250.0,-4.0
-21.0,-18.0,-66.0,9.0
55.0,83.0,-27.0,13.0
82.0,79.0,133.0,0.0
14.0,18.0,73.0,9.0
57.0,93.0,-81.0,8.0
-17.0,20.0,201.0,11.0
24.0,30.0,-69.0,-2.0
7.0,-4.0,-242.0,7.0
24.0,8.0,15.0,3.0
82.0,72.0,53.0,16.0
39.0,31.0,173.0,-3.0
9.0,-28.0,-73.0,3.0
-38.0,-35.0,0.0,-4.0
8.0,41.0,0.0,7.0
-3.0,-7.0,0.0,-11.0
-60.0,-97.0,174.0,-10.0
3.0,-24.0,-279.0,-6.0
83.0,155.0,-256.0,18.0
-6.0,-23.0,91.0,-2.0
-26.0,-38.0,33.0,-3.0
-86.0,-121.0,-155.0,-28.0
-59.0,-87.0,-247.0,-4.0
36.0,41.0,-57.0,15.0
113.0,149.0,17.0,14.0
-29.0,-17.0,108.0,3.0
46.0,76.0,33.0,8.0
7.0,-5.0,184.0,6.0
49.0,72.0,0.0,5.0
-56.0,-69.0,60.0,-3.0
102.0,140.0,-16.0,19.0
-34.0,-24.0,178.0,4.0
-32.0,-87.0,19.0,-9.0
91.0,109.0,-21.0,10.0
-38.0,-41.0,100.0,-6.0
14.0,22.0,-3.0,-10.0
-50.0,-71.0,-66.0,11.0
35.0,-22.0,15.0,-13.0
-51.0,-98.0,80.0,-13.0
9.0,-7.0,-150.0,-3.0
-120.0,-139.0,-137.0,-21.0
57.0,91.0,-184.0,24.0
-93.0,-173.0,143.0,-30.0
60.0,16.0,-232.0,6.0
-67.0,-77.0,0.0,3.0
70.0,91.0,42.0,1.0
18.0,36.0,-127.0,20.0
17.0,8.0,72.0,3.0
93.0,131.0,19.0,24.0
-5.0,-6.0,62.0,0.0
36.0,55.0,1.0,5.0
10.0,-5.0,-67.0,-11.0
20.0,23.0,-34.0,6.0
86.0,118.0,21.0,16.0
-37.0,-26.0,-62.0,1.0
-3.0,9.0,-53.0,-1.0
-75.0,-85.0,-127.0,-15.0
-16.0,-39.0,-52.0,-3.0
104.0,138.0,0.0,15.0
-32.0,-32.0,-96.0,-1.0
41.0,34.0,40.0,5.0
-170.0,-189.0,-58.0,0.0
51.0,71.0,-302.0,-19.0
-55.0,-60.0,264.0,4.0
122.0,151.0,227.0,13.0
15.0,5.0,36.0,1.0
-14.0,-11.0,369.0,-10.0
9.0,47.0,45.0,6.0
-12.0,-33.0,145.0,-2.0
-87.0,-96.0,-27.0,-12.0
-20.0,-41.0,-136.0,4.0
41.0,62.0,-142.0,7.0
17.0,47.0,245.0,4.0
54.0,46.0,-2.0,8.0
-30.0,9.0,-22.0,-7.0
35.0,92.0,94.0,2.0
-103.0,-59.0,-14.0,-13.0
-21.0,39.0,-21.0,6.0
97.0,47.0,41.0,12.0
35.0,15.0,195.0,4.0
44.0,12.0,0.0,2.0
30.0,0.0,158.0,6.0
0.0,0.0,-42.0,0.0
0.0,45.0,140.0,1.0
35.0,9.0,4.0,-1.0
-40.0,-54.0,-92.0,0.0
15.0,0.0,0.0,-11.0
10.221885468176879,122.56835220928406,4050.566278513319,172.6331153293986
77.77811453182312,-31.568352209284058,-3942.566278513319,-155.6331153293986
22.0,-17.0,27.0,4.0
8.0,3.0,50.0,1.0
-4.0,-15.0,-50.0,4.0
8.0,18.0,117.0,3.0
4.0,3.0,0.0,2.0
-40.0,-97.0,81.0,-10.0
-25.0,20.0,-144.0,9.0
25.0,25.0,172.0,3.0
-43.0,-113.0,75.0,-12.0
39.0,43.0,-127.0,0.0
19.0,58.0,-91.0,14.0
-93.0,-125.0,-27.0,-12.0
-85.0,-105.0,131.0,-22.0
-33.0,-51.0,-278.0,-25.0
-42.0,-64.0,-78.0,5.0
16.0,37.0,-187.0,-4.0
-59.0,-25.0,-73.0,5.0
-72.0,-103.0,162.0,-13.0
43.0,68.0,-216.0,-11.0
59.0,46.0,7.0,16.0
36.0,55.0,166.0,14.0
-30.0,-37.0,33.0,-6.0
-114.0,-139.0,-49.0,-34.0
-79.0,-99.0,-298.0,3.0
32.0,50.0,-106.0,-10.0
19.0,14.0,-19.0,14.0
20.0,38.0,31.0,-2.0
30.0,-33.0,0.0,10.0
-19.0,-3.0,129.0,-3.0
25.0,11.0,-79.0,0.0
77.0,81.0,21.0,19.0
32.0,56.0,272.0,5.0
49.0,32.0,29.0,7.0
33.0,42.0,-212.0,3.0
-6.0,-34.0,277.0,-1.0
-37.0,-84.0,-48.0,-14.0
27.0,11.0,-154.0,11.0
-64.0,-83.0,-97.0,-3.0
76.0,66.0,25.0,2.0
51.0,115.0,46.0,11.0
79.0,63.0,49.0,3.0
49.0,41.0,32.0,0.0
-6.0,-22.0,-108.0,4.0
72.0,82.0,223.0,16.0
7.0,-2.0,217.0,0.0
-4.0,10.0,-18.0,2.0
38.0,51.0,-4.0,5.0
-23.0,-8.0,101.0,5.0
8.0,17.0,87.0,-1.0
-32.0,-42.0,0.0,1.0
27.0,67.0,-30.0,9.0
24.0,54.0,125.0,7.0
-2.0,-12.0,-102.0,-1.0
8.0,-30.0,80.0,-6.0
-6.0,5.0,0.0,6.0
29.0,30.0,-50.0,9.0
4.0,22.0,41.0,-7.0
50.0,93.0,13.0,-2.0
-24.0,-12.0,168.0,1.0
7.0,36.0,-10.0,7.0
-38.0,-14.0,111.0,0.0
7.0,11.0,-8.0,-4.0
65.0,82.0,155.0,9.0
0.0,0.0,42.0,0.0
0.0,0.0,53.0,9.0
36.0,17.0,-57.0,2.0
-18.0,-30.0,10.0,-7.0
-50.0,-51.0,-124.0,4.0
58.0,78.0,36.0,8.0
7.0,1.0,47.0,2.0
-16.0,-20.0,-90.0,1.0
35.0,48.0,43.0,13.0
29.0,13.0,69.0,1.0
-82.0,-111.0,-171.0,-19.0
-16.0,-18.0,-194.0,5.0
56.0,102.0,-8.0,10.0
-60.0,-34.0,190.0,-2.0
-58.0,-62.0,-141.0,3.0
58.0,91.0,-35.0,9.0
30.0,73.0,251.0,-5.0
-150.0,-173.0,47.0,-29.0
-17.0,-75.0,-288.0,8.0
31.0,60.0,0.0,15.0
-64.0,-9.0,133.0,-20.0
0.0,31.0,0.0,16.0
-142.0,-160.0,0.0,-29.0
-70.0,-48.0,0.0,-8.0
-81.0,-50.0,-362.0,-37.0
-137.0,-193.0,-331.0,-18.0
264.0,302.0,166.0,49.0
-53.0,20.0,-119.0,-4.0
49.0,146.0,-17.0,16.0
50.0,68.0,226.0,-14.0
-171.0,-195.0,-158.0,-22.0
0.0,10.0,-227.0,1.0
45.0,89.0,7.0,-16.0
-149.0,-167.0,-56.0,-5.0
-85.0,-121.0,-156.0,-44.0
-11.0,-38.0,-246.0,16.0
7.0,-24.0,-26.0,-14.0
-129.0,-135.0,-299.0,1.0
98.0,88.0,63.0,-7.0
157.0,179.0,117.0,36.0
-7.0,9.0,123.0,-14.0
0.0,18.0,6.0,0.0
-25.0,17.0,-57.0,-19.0
-12.0,0.0,-108.0,28.0
60.0,73.0,311.0,4.0
-85.0,-116.0,-13.0,-38.0
-57.0,-34.0,-381.0,-14.0
-41.0,-36.0,17.0,12.0
57.0,116.0,-98.0,-7.0
47.0,72.0,103.0,31.0
31.0,-9.0,163.0,5.0
39.0,78.0,174.0,-2.0
15.0,50.0,8.0,26.0
20.0,15.0,180.0,-1.0
16.0,33.0,-68.0,2.0
-3.0,0.0,-4.0,1.0
49.0,69.0,243.0,-4.0
-53.0,-23.0,-126.0,-18.0
-68.0,-65.0,-189.0,-3.0
-78.0,-89.0,5.0,-19.0
-54.0,-45.0,-191.0,3.0
25.0,87.0,-44.0,-2.0
-157.0,-205.0,-123.0,-33.0
2.0,13.0,-188.0,-11.0
-111.0,-108.0,-191.0,-3.0
33.0,-23.0,12.0,-5.0
-15.0,-18.0,63.0,0.0
142.0,124.0,72.0,6.0
49.0,52.0,-59.0,32.0
91.0,43.0,256.0,10.0
27.0,30.0,50.0,7.0
35.0,12.0,-37.0,1.0
104.0,114.0,-11.0,17.0
-18.0,18.0,258.0,0.0
-42.0,-60.0,-110.0,1.0
-53.0,-109.0,-277.0,-32.0
-10.0,-31.0,0.0,7.0
-9.0,-42.0,-108.0,12.0
75.0,23.0,-22.0,-14.0
99.0,152.0,-58.0,24.0
-1.0,24.0,210.0,9.0
39.0,28.0,73.0,13.0
14.0,13.0,-7.0,-2.0
-46.0,-29.0,257.0,-7.0
-6.0,-44.0,-57.0,-5.0
-55.0,13.0,-159.0,0.0
139.0,145.0,33.0,24.0
-1.0,15.0,124.0,-5.0
-10.0,24.0,-205.0,7.0
-21.0,2.0,164.0,-2.0
-33.0,-74.0,-11.0,-4.0
78.0,92.0,-70.0,6.0
-34.0,-65.0,-21.0,-6.0
-131.0,-132.0,-259.0,-32.0
21.0,-19.0,-80.0,-6.0
9.0,-25.0,41.0,-4.0
1.0,0.0,-57.0,0.0
74.0,96.0,-35.0,13.0
-48.0,-20.0,79.0,2.0
-91.0,-111.0,122.0,-19.0
-16.0,-70.0,-183.0,-4.0
39.0,5.0,-63.0,-4.0
-79.0,-75.0,-121.0,-16.0
-46.0,-36.0,-150.0,4.0
46.0,13.0,61.0,-8.0
46.0,39.0,85.0,17.0
0.0,-39.0,158.0,-16.0
24.0,13.0,-325.0,1.0
141.0,158.0,103.0,31.0
5.0,0.0,135.0,10.0
57.0,51.0,52.0,14.0
11.0,21.0,187.0,0.0
-32.0,-38.0,-75.0,-13.0
22.0,47.0,-202.0,7.0
65.0,57.0,74.0,6.0
7.0,-7.0,141.0,5.0
64.0,47.0,82.0,12.0
2.0,14.0,-22.0,0.0
-12.0,-14.0,217.0,4.0
-15.0,-12.0,-7.0,-1.0
-32.0,54.0,117.0,1.0
94.0,-9.0,0.0,17.0
-26.0,-19.0,-24.0,-3.0
-25.0,-67.0,-36.0,-5.0
-4.0,-24.0,0.0,-10.0
51.0,114.0,-95.0,24.0
-25.0,-20.0,132.0,-6.0
5.0,-2.0,-108.0,5.0
-9.0,-30.0,64.0,-3.0
-21.0,-17.0,-190.0,-3.0
44.0,-18.0,35.0,5.0
-37.0,-77.0,-23.0,-9.0
80.0,81.0,137.0,23.0
46.0,55.0,173.0,-1.0
-19.0,6.0,-7.0,-1.0
-5.0,15.0,-96.0,7.0
15.0,18.0,0.0,0.0
-11.0,-5.0,-200.0,4.0
86.0,130.0,15.0,9.0
-20.0,21.0,180.0,-5.0
-24.0,37.0,-83.0,3.0
39.0,24.0,-2.0,8.0
-39.0,-26.0,41.0,-19.0
25.0,34.0,-158.0,13.0
29.0,87.0,-5.0,2.0
-16.0,-6.0,50.0,3.0
10.0,34.0,-25.0,2.0
-44.0,-26.0,-24.0,0.0
-61.0,-45.0,10.0,-3.0
31.0,27.0,-21.0,1.0
-2.0,6.0,-164.0,0.0
19.0,3.0,-48.0,1.0
63.0,50.0,5.0,9.0
-9.0,-37.0,0.0,4.0
114.0,117.0,199.0,24.0
13.0,20.0,267.0,4.0
-26.0,-4.0,107.0,-2.0
26.0,37.0,-38.0,-10.0
-59.0,-68.0,136.0,5.0
-1.0,4.0,31.0,-5.0
-19.0,11.0,-137.0,-14.0
24.0,56.0,103.0,-2.0
-139.0,-127.0,-30.0,-19.0
11.0,37.0,14.0,0.0
76.0,132.0,202.0,18.0
-36.0,11.0,9.0,3.0
-52.0,-21.0,93.0,-2.0
-99.0,-117.0,0.0,-17.0
76.0,118.0,-85.0,18.0
41.0,56.0,49.0,0.0
-30.0,-31.0,-40.0,-9.0
-118.0,-151.0,86.0,-2.0
-22.0,-9.0,-188.0,-7.0
114.0,178.0,51.0,26.0
125.0,91.0,180.0,15.0
-22.0,-10.0,10.0,3.0
25.0,7.0,-11.0,-1.0
38.0,47.0,-26.0,0.0
-14.0,-26.0,91.0,5.0
13.0,-11.0,53.0,4.0
5.0,42.0,-74.0,8.0
48.0,23.0,82.0,0.0
31.0,-2.0,23.0,1.0
-9.0,-11.0,-7.0,-6.0
-1.0,8.0,2.0,7.0
-10.0,-15.0,-8.0,1.0
20.0,9.0,-87.0,4.0
60.0,59.0,154.0,7.0
32.0,-10.0,-24.0,4.0
13.0,-10.0,0.0,-2.0
12.0,0.0,-67.0,0.0
0.0,-87.0,76.0,1.0
0.0,2.0,-63.0,1.0
-12.0,23.0,52.0,1.0
-25.0,-81.0,-116.0,-2.0
-72.0,0.0,0.0,0.0
0.0,75.0,0.0,14.0
114.0,-14.0,170.0,-1.0
30.0,-36.0,-18.0,6.0
-24.0,42.0,149.0,-3.0
-35.0,-34.0,12.0,-2.0
-28.0,-90.0,0.0,-2.0
58.0,84.0,-31.0,5.0
36.0,127.0,2.0,11.0
-27.0,7.0,77.0,-2.0
-21.0,0.0,-90.0,10.0
-17.0,3.0,3.0,0.0
71.0,65.0,16.0,2.0
-80.0,-61.0,39.0,-14.0
-109.0,-58.0,-120.0,-1.0
29.0,38.0,-163.0,3.0
47.0,5.0,71.0,7.0
-26.0,-8.0,119.0,1.0
52.0,68.0,-63.0,5.0
-4.0,28.0,77.0,3.0
-84.0,-53.0,-118.0,-23.0
-19.0,-25.0,-123.0,10.0
95.0,107.0,37.0,21.0
43.0,-1.0,183.0,-3.0
-17.0,10.0,-26.0,3.0
14.0,23.0,112.0,3.0
54.0,67.0,49.0,9.0
40.0,40.0,43.0,5.0
-39.0,-3.0,-18.0,-4.0
-32.0,20.0,-12.0,1.0
42.0,31.0,0.0,8.0
-2.0,25.0,120.0,3.0
-23.0,4.0,21.0,-4.0
48.0,14.0,62.0,8.0
2.0,-9.0,28.0,4.0
-5.0,21.0,6.0,3.0
-68.0,-105.0,15.0,0.0
-18.0,-3.0,-193.0,-28.0
-73.0,-124.0,-85.0,-8.0
-4.0,-64.0,-127.0,-1.0
82.0,55.0,74.0,13.0
-7.0,87.0,98.0,8.0
-59.0,-49.0,130.0,-21.0
-21.0,-42.0,-262.0,2.0
91.0,44.0,94.0,22.0
-15.0,-47.0,107.0,-9.0
-17.0,-17.0,-188.0,-11.0
1.0,3.0,20.0,11.0
-37.0,-33.0,64.0,-1.0
-92.0,-68.0,-155.0,-25.0
-17.0,-82.0,-180.0,9.0
-53.0,-115.0,-634.0,-8.0
-80.0,-219.0,-1015.0,-15.0
-97.0,-134.0,488.0,-25.0
98.0,143.0,-131.0,17.0
22.0,8.0,244.0,6.0
68.0,152.0,0.0,19.0
-24.0,-36.0,402.0,-5.0
33.0,24.0,-159.0,4.0
85.0,129.0,-14.0,12.0
20.0,13.0,101.0,4.0
4.0,-8.0,-58.0,-3.0
28.0,-4.0,-19.0,9.0
16.0,123.0,249.0,9.0
-40.0,-16.0,47.0,-3.0
101.0,138.0,-47.0,7.0
7.0,-4.0,10.0,0.0
-9.0,0.0,-103.0,0.0
34.0,40.0,-31.0,3.0
-34.0,-37.0,6.0,-2.0
48.0,39.0,178.0,-5.0
-2.0,-13.0,-49.0,-4.0
-89.0,-102.0,-164.0,-10.0
46.0,75.0,86.0,0.0
-47.0,-31.0,12.0,0.0
33.0,32.0,-62.0,5.0
-126.0,-152.0,-35.0,-14.0
26.0,13.0,-115.0,7.0
126.0,210.0,165.0,18.0
-4.0,46.0,79.0,7.0
0.0,0.0,-3.0,0.0
0.0,0.0,-11.0,-2.0
51.0,61.0,-113.0,12.0
-1.0,48.0,133.0,8.0
1.0,71.0,158.0,5.0
0.0,39.0,0.0,3.0
0.0,13.0,155.0,-2.0
13.0,-27.0,0.0,-5.0
-98.0,-127.0,0.0,-9.0
-65.0,3.0,0.0,-12.0
57.0,116.0,-145.0,5.0
-34.0,-82.0,-65.0,6.0
76.0,91.0,24.0,11.0
-42.0,-6.0,46.0,-15.0
-32.0,-52.0,-148.0,6.0
-19.0,-40.0,-68.0,-11.0
-2.0,-16.0,-90.0,-8.0
-62.0,-131.0,9.0,-1.0
62.0,47.0,95.0,12.0
32.0,55.0,-42.0,3.0
-7.0,-92.0,-13.0,-10.0
-113.0,-145.0,-147.0,-16.0
23.0,29.0,17.0,-1.0
12.0,20.0,-55.0,4.0
10.0,-56.0,140.0,5.0
58.0,49.0,-41.0,6.0
0.0,-3.0,-17.0,0.0
51.0,133.0,189.0,14.0
-61.0,-76.0,26.0,-31.0
-81.0,-143.0,-164.0,-2.0
8.0,35.0,-63.0,-12.0
8.0,-25.0,-112.0,-14.0
1.0,19.0,62.0,-2.0
-56.0,-43.0,7.0,-5.0
48.0,99.0,18.0,10.0
-91.0,-90.0,47.0,-19.0
8.0,16.0,-66.0,1.0
30.0,119.0,99.0,16.0
-61.0,-89.0,27.0,-22.0
-44.0,-5.0,-163.0,2.0
16.0,54.0,-60.0,4.0
-21.0,-14.0,3.0,7.0
82.0,135.0,105.0,17.0
-3.0,-7.0,170.0,-8.0
-98.0,-129.0,-33.0,-4.0
23.0,-28.0,82.0,-15.0
25.0,-13.0,-100.0,12.0
44.0,-16.0,70.0,16.0
89.0,202.0,149.0,11.0
90.0,82.0,19.0,13.0
44.0,43.0,52.0,19.0
28.0,23.0,97.0,0.0
7.0,-3.0,7.0,-2.0
-22.0,-8.0,110.0,2.0
52.0,40.0,-11.0,14.0
-64.0,-69.0,66.0,-10.0
-61.0,-172.0,-68.0,-24.0
-61.0,-56.0,-144.0,-6.0
38.0,93.0,38.0,4.0
-60.0,-53.0,-27.0,-9.0
-3.0,6.0,38.0,8.0
-91.0,-113.0,0.0,-11.0
37.0,85.0,-85.0,21.0
64.0,29.0,116.0,-1.0
46.0,69.0,5.0,18.0
36.0,36.0,122.0,2.0
-10.0,18.0,-82.0,-8.0
4.0,5.0,47.0,-6.0
-73.0,-97.0,-50.0,-27.0
17.0,-62.0,-146.0,-4.0
-58.0,-32.0,-68.0,-8.0
-41.0,-205.0,132.0,-6.0
-56.0,-157.0,-121.0,-32.0
-134.0,-156.0,-207.0,6.0
-191.0,-226.0,22.0,-60.0
-147.0,-178.0,-360.0,-1.0
-178.0,-313.0,-202.0,-80.0
96.0,-6.0,-153.0,53.0
-157.0,-304.0,94.0,-52.0
155.0,184.0,-57.0,52.0
158.0,200.0,-18.0,6.0
30.0,25.0,123.0,26.0
7.0,-28.0,21.0,-12.0
-26.0,-46.0,-50.0,1.0
-239.0,-346.0,-114.0,-53.0
-52.0,-122.0,-224.0,-17.0
55.0,-7.0,-91.0,0.0
34.0,59.0,105.0,39.0
76.0,149.0,-94.0,15.0
-74.0,-97.0,133.0,-18.0
-2.0,-47.0,25.0,17.0
0.0,133.0,54.0,34.0
139.0,-27.0,102.0,2.0
126.0,141.0,2.0,6.0
24.0,-54.0,105.0,-14.0
-126.0,-192.0,-110.0,-31.0
-190.0,-292.0,-166.0,0.0
54.0,-53.0,-194.0,-8.0
162.0,212.0,173.0,33.0
22.0,3.0,30.0,-13.0
-126.0,-219.0,-56.0,-31.0
-85.0,-117.0,-202.0,8.0
45.0,94.0,81.0,10.0
53.0,174.0,-98.0,16.0
110.0,168.0,150.0,21.0
31.0,65.0,196.0,7.0
-109.0,-158.0,0.0,-12.0
104.0,156.0,-143.0,-2.0
-75.0,-138.0,20.0,-36.0
-247.0,-269.0,-181.0,-37.0
25.0,32.0,0.0,7.0
23.0,149.0,-186.0,26.0
205.0,283.0,235.0,13.0
-77.0,-50.0,6.0,-24.0
-21.0,61.0,86.0,9.0
-68.0,-137.0,-1.0,-29.0
-53.0,-126.0,-155.0,-32.0
-131.0,-160.0,-89.0,24.0
158.0,257.0,-74.0,21.0
189.0,172.0,140.0,20.0
12.0,30.0,83.0,-9.0
96.0,172.0,0.0,39.0
-4.0,18.0,168.0,1.0
46.0,129.0,-35.0,12.0
-38.0,-80.0,85.0,-4.0
63.0,53.0,-76.0,21.0
-30.0,-108.0,132.0,-24.0
-26.0,18.0,-138.0,25.0
40.0,36.0,31.0,-16.0
-66.0,-147.0,-90.0,6.0
104.0,204.0,-4.0,23.0
60.0,85.0,165.0,16.0
-23.0,-9.0,-81.0,-25.0
28.0,-30.0,-14.0,13.0
160.0,321.0,178.0,42.0
-11.0,9.0,124.0,1.0
-158.0,-205.0,-62.0,-32.0
-123.0,-307.0,-153.0,-35.0
63.0,131.0,-195.0,19.0
61.0,168.0,0.0,24.0
-18.0,-167.0,161.0,-8.0
-17.0,-38.0,-34.0,8.0
57.0,33.0,-112.0,14.0
-107.0,-132.0,100.0,-46.0
-16.0,38.0,-255.0,10.0
101.0,190.0,14.0,24.0
-26.0,-72.0,89.0,-12.0
-2.0,-52.0,-62.0,6.0
-8.0,-20.0,-78.0,-21.0
-86.0,-63.0,16.0,-20.0
-61.0,-50.0,-105.0,-1.0
-140.0,-194.0,-26.0,-23.0
-16.0,-69.0,-34.0,-4.0
-67.0,-80.0,0.0,-27.0
-12.0,-29.0,-149.0,0.0
37.0,64.0,-5.0,-3.0
148.0,253.0,127.0,34.0
25.0,54.0,190.0,3.0
168.0,289.0,-43.0,51.0
-16.0,-53.0,163.0,-2.0
63.0,45.0,46.0,0.0
15.0,26.0,52.0,13.0
1.0,-78.0,-120.0,1.0
-22.0,-34.0,147.0,3.0
-63.0,-120.0,-58.0,-27.0
46.0,112.0,-128.0,21.0
-102.0,-201.0,117.0,-19.0
63.0,-11.0,-101.0,-11.0
-124.0,-99.0,-33.0,-14.0
34.0,55.0,-142.0,4.0
-13.0,-29.0,24.0,4.0
-23.0,-31.0,-105.0,-14.0
55.0,177.0,40.0,36.0
-30.0,-56.0,123.0,2.0
67.0,61.0,-64.0,11.0
56.0,26.0,0.0,11.0
0.0,0.0,84.0,0.0
0.0,11.0,-39.0,0.0
-5.0,-118.0,-17.0,-16.0
59.0,77.0,-25.0,14.0
6.0,50.0,57.0,-6.0
0.0,177.0,0.0,0.0
127.0,91.0,0.0,20.0
-31.0,-55.0,105.0,0.0
-44.0,-16.0,-72.0,4.0
25.0,-38.0,-98.0,-4.0
-37.0,-40.0,0.0,3.0
84.0,145.0,32.0,12.0
-26.0,-10.0,25.0,0.0
